_id,route,route_name,current_garage,mode,month_start,year_month,day_type,on_time_percent,data_source
20059,2,2 - MOUNT ROYAL,Ross,Bus,9/1/23,202309,SUN.,0.7703,Clever
20060,2,2 - MOUNT ROYAL,Ross,Bus,9/1/23,202309,WEEKDAY,0.7161,Clever
20061,20,20 - KENNEDY,Collier,Bus,9/1/23,202309,SAT.,0.5379,Clever
20062,20,20 - KENNEDY,Collier,Bus,9/1/23,202309,SUN.,0.6481,Clever
20063,20,20 - KENNEDY,Collier,Bus,9/1/23,202309,WEEKDAY,0.5742,Clever
20064,21,21 - CORAOPOLIS,Collier,Bus,9/1/23,202309,SAT.,0.7619,Clever
20065,21,21 - CORAOPOLIS,Collier,Bus,9/1/23,202309,SUN.,0.794,Clever
20066,21,21 - CORAOPOLIS,Collier,Bus,9/1/23,202309,WEEKDAY,0.7621,Clever
20067,22,22 - MCCOY,Collier,Bus,9/1/23,202309,SAT.,0.7517,Clever
20068,22,22 - MCCOY,Collier,Bus,9/1/23,202309,SUN.,0.7188,Clever
20069,22,22 - MCCOY,Collier,Bus,9/1/23,202309,WEEKDAY,0.7025,Clever
20070,24,24 - WEST PARK,Collier,Bus,9/1/23,202309,SAT.,0.5969,Clever
20071,24,24 - WEST PARK,Collier,Bus,9/1/23,202309,SUN.,0.5876,Clever
20072,24,24 - WEST PARK,Collier,Bus,9/1/23,202309,WEEKDAY,0.6087,Clever
20073,26,26 - CHARTIERS,Collier,Bus,9/1/23,202309,SAT.,0.8225,Clever
20074,26,26 - CHARTIERS,Collier,Bus,9/1/23,202309,SUN.,0.8968,Clever
20075,26,26 - CHARTIERS,Collier,Bus,9/1/23,202309,WEEKDAY,0.8289,Clever
20076,27,27 - FAIRYWOOD,Collier,Bus,9/1/23,202309,SAT.,0.8162,Clever
20077,27,27 - FAIRYWOOD,Collier,Bus,9/1/23,202309,SUN.,0.8565,Clever
20078,27,27 - FAIRYWOOD,Collier,Bus,9/1/23,202309,WEEKDAY,0.7778,Clever
20079,28X,28X - AIRPORT FLYER,East Liberty,Bus,9/1/23,202309,SAT.,0.5761,Clever
20080,28X,28X - AIRPORT FLYER,East Liberty,Bus,9/1/23,202309,SUN.,0.6881,Clever
20081,28X,28X - AIRPORT FLYER,East Liberty,Bus,9/1/23,202309,WEEKDAY,0.5801,Clever
20082,29,29 - ROBINSON,Collier,Bus,9/1/23,202309,SAT.,0.7438,Clever
20083,29,29 - ROBINSON,Collier,Bus,9/1/23,202309,SUN.,0.7067,Clever
20084,29,29 - ROBINSON,Collier,Bus,9/1/23,202309,WEEKDAY,0.6754,Clever
20085,31,31 - BRIDGEVILLE,Collier,Bus,9/1/23,202309,SAT.,0.6923,Clever
20086,31,31 - BRIDGEVILLE,Collier,Bus,9/1/23,202309,SUN.,0.5911,Clever
20087,31,31 - BRIDGEVILLE,Collier,Bus,9/1/23,202309,WEEKDAY,0.613,Clever
20088,36,36 - BANKSVILLE,Collier,Bus,9/1/23,202309,SAT.,0.6115,Clever
20089,36,36 - BANKSVILLE,Collier,Bus,9/1/23,202309,SUN.,0.6854,Clever
20090,36,36 - BANKSVILLE,Collier,Bus,9/1/23,202309,WEEKDAY,0.7123,Clever
20091,38,38 - GREEN TREE,Collier,Bus,9/1/23,202309,SAT.,0.779,Clever
20092,38,38 - GREEN TREE,Collier,Bus,9/1/23,202309,SUN.,0.6899,Clever
20093,38,38 - GREEN TREE,Collier,Bus,9/1/23,202309,WEEKDAY,0.7038,Clever
20094,39,39 - BROOKLINE,Collier,Bus,9/1/23,202309,SAT.,0.7488,Clever
20095,39,39 - BROOKLINE,Collier,Bus,9/1/23,202309,SUN.,0.8896,Clever
20096,39,39 - BROOKLINE,Collier,Bus,9/1/23,202309,WEEKDAY,0.8191,Clever
20097,4,4 - TROY HILL,Ross,Bus,9/1/23,202309,SAT.,0.6938,Clever
20098,4,4 - TROY HILL,Ross,Bus,9/1/23,202309,SUN.,0.5022,Clever
20099,4,4 - TROY HILL,Ross,Bus,9/1/23,202309,WEEKDAY,0.7926,Clever
20100,40,40 - MOUNT WASHINGTON,Ross,Bus,9/1/23,202309,SAT.,0.6716,Clever
20101,40,40 - MOUNT WASHINGTON,Ross,Bus,9/1/23,202309,SUN.,0.7742,Clever
20102,40,40 - MOUNT WASHINGTON,Ross,Bus,9/1/23,202309,WEEKDAY,0.7949,Clever
20103,41,41 - BOWER HILL,Collier,Bus,9/1/23,202309,SAT.,0.8661,Clever
20104,41,41 - BOWER HILL,Collier,Bus,9/1/23,202309,SUN.,0.7751,Clever
20105,41,41 - BOWER HILL,Collier,Bus,9/1/23,202309,WEEKDAY,0.7835,Clever
20106,43,43 - BAILEY,Collier,Bus,9/1/23,202309,SAT.,0.6895,Clever
20107,43,43 - BAILEY,Collier,Bus,9/1/23,202309,SUN.,0.6987,Clever
20108,43,43 - BAILEY,Collier,Bus,9/1/23,202309,WEEKDAY,0.7814,Clever
20109,44,44 - VIA KNOXVILLE,Collier,Bus,9/1/23,202309,SAT.,0.7898,Clever
20110,44,44 - VIA KNOXVILLE,Collier,Bus,9/1/23,202309,SUN.,0.7607,Clever
20111,44,44 - VIA KNOXVILLE,Collier,Bus,9/1/23,202309,WEEKDAY,0.6975,Clever
20112,48,48 - ARLINGTON,Collier,Bus,9/1/23,202309,SAT.,0.7182,Clever
20113,48,48 - ARLINGTON,Collier,Bus,9/1/23,202309,SUN.,0.7632,Clever
20114,48,48 - ARLINGTON,Collier,Bus,9/1/23,202309,WEEKDAY,0.6986,Clever
20115,51,51 - CARRICK,West Mifflin,Bus,9/1/23,202309,SAT.,0.6191,Clever
20116,51,51 - CARRICK,West Mifflin,Bus,9/1/23,202309,SUN.,0.7168,Clever
20117,51,51 - CARRICK,West Mifflin,Bus,9/1/23,202309,WEEKDAY,0.6651,Clever
20118,51L,51L - CARRICK LIMITED,West Mifflin,Bus,9/1/23,202309,WEEKDAY,0.6572,Clever
20119,52L,52L - HOMEVILLE LIMITED,West Mifflin,Bus,9/1/23,202309,WEEKDAY,0.6295,Clever
20120,53,53 - HOMESTEAD PARK,West Mifflin,Bus,9/1/23,202309,SAT.,0.691,Clever
20121,53,53 - HOMESTEAD PARK,West Mifflin,Bus,9/1/23,202309,SUN.,0.7674,Clever
20122,53L,53L - HOMESTEAD PARK LIMITED,West Mifflin,Bus,9/1/23,202309,WEEKDAY,0.54,Clever
20123,54,54 - NORTH SIDE-OAKLAND-SOUTH SIDE,Ross,Bus,9/1/23,202309,SAT.,0.6665,Clever
20124,54,54 - NORTH SIDE-OAKLAND-SOUTH SIDE,Ross,Bus,9/1/23,202309,SUN.,0.5284,Clever
20125,54,54 - NORTH SIDE-OAKLAND-SOUTH SIDE,Ross,Bus,9/1/23,202309,WEEKDAY,0.6919,Clever
20126,55,55 - GLASSPORT,West Mifflin,Bus,9/1/23,202309,SAT.,0.7305,Clever
20127,55,55 - GLASSPORT,West Mifflin,Bus,9/1/23,202309,SUN.,0.7528,Clever
20128,55,55 - GLASSPORT,West Mifflin,Bus,9/1/23,202309,WEEKDAY,0.688,Clever
20129,56,56 - LINCOLN PLACE,West Mifflin,Bus,9/1/23,202309,SAT.,0.7642,Clever
20130,56,56 - LINCOLN PLACE,West Mifflin,Bus,9/1/23,202309,SUN.,0.6852,Clever
20131,56,56 - LINCOLN PLACE,West Mifflin,Bus,9/1/23,202309,WEEKDAY,0.6656,Clever
20132,57,57 - HAZELWOOD,West Mifflin,Bus,9/1/23,202309,SAT.,0.6257,Clever
20133,57,57 - HAZELWOOD,West Mifflin,Bus,9/1/23,202309,SUN.,0.6995,Clever
20134,57,57 - HAZELWOOD,West Mifflin,Bus,9/1/23,202309,WEEKDAY,0.6113,Clever
20135,58,58 - GREENFIELD,East Liberty,Bus,9/1/23,202309,SAT.,0.6237,Clever
20136,58,58 - GREENFIELD,East Liberty,Bus,9/1/23,202309,SUN.,0.38,Clever
20137,58,58 - GREENFIELD,East Liberty,Bus,9/1/23,202309,WEEKDAY,0.3998,Clever
20138,59,59 - MON VALLEY,West Mifflin,Bus,9/1/23,202309,SAT.,0.5832,Clever
20139,59,59 - MON VALLEY,West Mifflin,Bus,9/1/23,202309,SUN.,0.543,Clever
20140,59,59 - MON VALLEY,West Mifflin,Bus,9/1/23,202309,WEEKDAY,0.5917,Clever
20141,6,6 - SPRING HILL,Ross,Bus,9/1/23,202309,SAT.,0.7022,Clever
20142,6,6 - SPRING HILL,Ross,Bus,9/1/23,202309,SUN.,0.6158,Clever
20143,6,6 - SPRING HILL,Ross,Bus,9/1/23,202309,WEEKDAY,0.6545,Clever
20144,60,60 - MCKEESPORT - WALNUT,West Mifflin,Bus,9/1/23,202309,SAT.,0.5246,Clever
20145,60,60 - MCKEESPORT - WALNUT,West Mifflin,Bus,9/1/23,202309,SUN.,0.8287,Clever
20146,60,60 - MCKEESPORT - WALNUT,West Mifflin,Bus,9/1/23,202309,WEEKDAY,0.5499,Clever
20147,61A,61A - NORTH BRADDOCK,West Mifflin,Bus,9/1/23,202309,SAT.,0.5589,Clever
20148,61A,61A - NORTH BRADDOCK,West Mifflin,Bus,9/1/23,202309,SUN.,0.5269,Clever
20149,61A,61A - NORTH BRADDOCK,West Mifflin,Bus,9/1/23,202309,WEEKDAY,0.4814,Clever
20150,61B,61B - BRADDOCK-SWISSVALE,West Mifflin,Bus,9/1/23,202309,SAT.,0.6615,Clever
20151,61B,61B - BRADDOCK-SWISSVALE,West Mifflin,Bus,9/1/23,202309,SUN.,0.6779,Clever
20152,61B,61B - BRADDOCK-SWISSVALE,West Mifflin,Bus,9/1/23,202309,WEEKDAY,0.5472,Clever
20153,61C,61C - MCKEESPORT-HOMESTEAD,West Mifflin,Bus,9/1/23,202309,SAT.,0.4921,Clever
20154,61C,61C - MCKEESPORT-HOMESTEAD,West Mifflin,Bus,9/1/23,202309,SUN.,0.4978,Clever
20155,61C,61C - MCKEESPORT-HOMESTEAD,West Mifflin,Bus,9/1/23,202309,WEEKDAY,0.4766,Clever
20156,61D,61D - MURRAY,West Mifflin,Bus,9/1/23,202309,SAT.,0.6199,Clever
20157,61D,61D - MURRAY,West Mifflin,Bus,9/1/23,202309,SUN.,0.4757,Clever
20158,61D,61D - MURRAY,West Mifflin,Bus,9/1/23,202309,WEEKDAY,0.5519,Clever
20159,64,64 - LAWRENCEVILLE - WATERFRONT,West Mifflin,Bus,9/1/23,202309,SAT.,0.5432,Clever
20160,64,64 - LAWRENCEVILLE - WATERFRONT,West Mifflin,Bus,9/1/23,202309,SUN.,0.5566,Clever
20161,64,64 - LAWRENCEVILLE - WATERFRONT,West Mifflin,Bus,9/1/23,202309,WEEKDAY,0.5594,Clever
20162,65,65 - SQUIRREL HILL,East Liberty,Bus,9/1/23,202309,WEEKDAY,0.3266,Clever
20163,67,67 - MONROEVILLE,East Liberty,Bus,9/1/23,202309,SAT.,0.4927,Clever
20164,67,67 - MONROEVILLE,East Liberty,Bus,9/1/23,202309,SUN.,0.5771,Clever
20165,67,67 - MONROEVILLE,East Liberty,Bus,9/1/23,202309,WEEKDAY,0.5151,Clever
20166,69,69 - TRAFFORD,East Liberty,Bus,9/1/23,202309,SAT.,0.6905,Clever
20167,69,69 - TRAFFORD,East Liberty,Bus,9/1/23,202309,SUN.,0.6658,Clever
20168,69,69 - TRAFFORD,East Liberty,Bus,9/1/23,202309,WEEKDAY,0.4577,Clever
20169,7,7 - SPRING GARDEN,Ross,Bus,9/1/23,202309,WEEKDAY,0.6849,Clever
20170,71,71 - EDGEWOOD TOWN CENTER,East Liberty,Bus,9/1/23,202309,WEEKDAY,0.7487,Clever
20171,71A,71A - NEGLEY,East Liberty,Bus,9/1/23,202309,SAT.,0.521,Clever
20172,71A,71A - NEGLEY,East Liberty,Bus,9/1/23,202309,SUN.,0.5264,Clever
20173,71A,71A - NEGLEY,East Liberty,Bus,9/1/23,202309,WEEKDAY,0.4542,Clever
20174,71B,71B - HIGHLAND PARK,East Liberty,Bus,9/1/23,202309,SAT.,0.4974,Clever
20175,71B,71B - HIGHLAND PARK,East Liberty,Bus,9/1/23,202309,SUN.,0.6412,Clever
20176,71B,71B - HIGHLAND PARK,East Liberty,Bus,9/1/23,202309,WEEKDAY,0.5045,Clever
20177,71C,71C - POINT BREEZE,East Liberty,Bus,9/1/23,202309,SAT.,0.5463,Clever
20178,71C,71C - POINT BREEZE,East Liberty,Bus,9/1/23,202309,SUN.,0.4527,Clever
20179,71C,71C - POINT BREEZE,East Liberty,Bus,9/1/23,202309,WEEKDAY,0.5133,Clever
20180,71D,71D - HAMILTON,East Liberty,Bus,9/1/23,202309,SAT.,0.6005,Clever
20181,71D,71D - HAMILTON,East Liberty,Bus,9/1/23,202309,SUN.,0.5472,Clever
20182,71D,71D - HAMILTON,East Liberty,Bus,9/1/23,202309,WEEKDAY,0.4887,Clever
20183,74,74 - HOMEWOOD-SQUIRREL HILL,East Liberty,Bus,9/1/23,202309,SAT.,0.5468,Clever
20184,74,74 - HOMEWOOD-SQUIRREL HILL,East Liberty,Bus,9/1/23,202309,SUN.,0.7355,Clever
20185,74,74 - HOMEWOOD-SQUIRREL HILL,East Liberty,Bus,9/1/23,202309,WEEKDAY,0.659,Clever
20186,75,75 - ELLSWORTH,East Liberty,Bus,9/1/23,202309,SAT.,0.6139,Clever
20187,75,75 - ELLSWORTH,East Liberty,Bus,9/1/23,202309,SUN.,0.6426,Clever
20188,75,75 - ELLSWORTH,East Liberty,Bus,9/1/23,202309,WEEKDAY,0.5802,Clever
20189,77,77 - PENN HILLS,East Liberty,Bus,9/1/23,202309,SAT.,0.6846,Clever
20190,77,77 - PENN HILLS,East Liberty,Bus,9/1/23,202309,SUN.,0.5738,Clever
20191,77,77 - PENN HILLS,East Liberty,Bus,9/1/23,202309,WEEKDAY,0.4584,Clever
20192,79,79 - EAST HILLS,East Liberty,Bus,9/1/23,202309,SAT.,0.6613,Clever
20193,79,79 - EAST HILLS,East Liberty,Bus,9/1/23,202309,SUN.,0.7536,Clever
20194,79,79 - EAST HILLS,East Liberty,Bus,9/1/23,202309,WEEKDAY,0.6026,Clever
20195,8,8 - PERRYSVILLE,Ross,Bus,9/1/23,202309,SAT.,0.8255,Clever
20196,8,8 - PERRYSVILLE,Ross,Bus,9/1/23,202309,SUN.,0.7643,Clever
20197,8,8 - PERRYSVILLE,Ross,Bus,9/1/23,202309,WEEKDAY,0.8205,Clever
20198,81,81 - OAK HILL,West Mifflin,Bus,9/1/23,202309,SAT.,0.5131,Clever
20199,81,81 - OAK HILL,West Mifflin,Bus,9/1/23,202309,SUN.,0.6353,Clever
20200,81,81 - OAK HILL,West Mifflin,Bus,9/1/23,202309,WEEKDAY,0.5096,Clever
20201,82,82 - LINCOLN,East Liberty,Bus,9/1/23,202309,SAT.,0.5511,Clever
20202,82,82 - LINCOLN,East Liberty,Bus,9/1/23,202309,SUN.,0.5772,Clever
20203,82,82 - LINCOLN,East Liberty,Bus,9/1/23,202309,WEEKDAY,0.5429,Clever
20204,83,83 - BEDFORD HILL,West Mifflin,Bus,9/1/23,202309,SAT.,0.4649,Clever
20205,83,83 - BEDFORD HILL,West Mifflin,Bus,9/1/23,202309,SUN.,0.5579,Clever
20206,83,83 - BEDFORD HILL,West Mifflin,Bus,9/1/23,202309,WEEKDAY,0.5359,Clever
20207,86,86 - LIBERTY,East Liberty,Bus,9/1/23,202309,SAT.,0.4982,Clever
20208,86,86 - LIBERTY,East Liberty,Bus,9/1/23,202309,SUN.,0.4215,Clever
20209,86,86 - LIBERTY,East Liberty,Bus,9/1/23,202309,WEEKDAY,0.5035,Clever
20210,87,87 - FRIENDSHIP,East Liberty,Bus,9/1/23,202309,SAT.,0.4877,Clever
20211,87,87 - FRIENDSHIP,East Liberty,Bus,9/1/23,202309,SUN.,0.4121,Clever
20212,87,87 - FRIENDSHIP,East Liberty,Bus,9/1/23,202309,WEEKDAY,0.514,Clever
20213,88,88 - PENN,East Liberty,Bus,9/1/23,202309,SAT.,0.5857,Clever
20214,88,88 - PENN,East Liberty,Bus,9/1/23,202309,SUN.,0.6062,Clever
20215,88,88 - PENN,East Liberty,Bus,9/1/23,202309,WEEKDAY,0.536,Clever
20216,89,89 - GARFIELD COMMONS,East Liberty,Bus,9/1/23,202309,SAT.,0.756,Clever
20217,89,89 - GARFIELD COMMONS,East Liberty,Bus,9/1/23,202309,SUN.,0.7891,Clever
20218,89,89 - GARFIELD COMMONS,East Liberty,Bus,9/1/23,202309,WEEKDAY,0.6358,Clever
20219,91,91 - BUTLER STREET,Ross,Bus,9/1/23,202309,SAT.,0.6426,Clever
20220,91,91 - BUTLER STREET,Ross,Bus,9/1/23,202309,SUN.,0.6552,Clever
20221,91,91 - BUTLER STREET,Ross,Bus,9/1/23,202309,WEEKDAY,0.6066,Clever
20222,93,93 - LAWRENCEVILLE - HAZELWOOD,West Mifflin,Bus,9/1/23,202309,SAT.,0.5426,Clever
20223,93,93 - LAWRENCEVILLE - HAZELWOOD,West Mifflin,Bus,9/1/23,202309,SUN.,0.4878,Clever
20224,93,93 - LAWRENCEVILLE - HAZELWOOD,West Mifflin,Bus,9/1/23,202309,WEEKDAY,0.4286,Clever
20225,BLUE,BLUE - SouthHills Village via Overbrook,South Hills Village,Light Rail,9/1/23,202309,SAT.,0.8905,Clever
20226,BLUE,BLUE - SouthHills Village via Overbrook,South Hills Village,Light Rail,9/1/23,202309,SUN.,0.8648,Clever
20227,BLUE,BLUE - SouthHills Village via Overbrook,South Hills Village,Light Rail,9/1/23,202309,WEEKDAY,0.8517,Clever
20228,G2,G2 - WEST BUSWAY,Collier,Bus,9/1/23,202309,SAT.,0.8122,Clever
20229,G2,G2 - WEST BUSWAY,Collier,Bus,9/1/23,202309,SUN.,0.7916,Clever
20230,G2,G2 - WEST BUSWAY,Collier,Bus,9/1/23,202309,WEEKDAY,0.8379,Clever
20231,G3,G3 - MOON FLYER,Collier,Bus,9/1/23,202309,WEEKDAY,0.6799,Clever
20232,G31,G31 - BRIDGEVILLE FLYER,Collier,Bus,9/1/23,202309,WEEKDAY,0.7905,Clever
20233,O1,O1 - ROSS FLYER,Ross,Bus,9/1/23,202309,WEEKDAY,0.7226,Clever
20234,O12,O12 - MCKNIGHT FLYER,Ross,Bus,9/1/23,202309,WEEKDAY,0.6186,Clever
20235,O5,O5 - THOMPSON RUN FLYER VIA 279,Ross,Bus,9/1/23,202309,WEEKDAY,0.6061,Clever
20236,P1,P1 - EAST BUSWAY-ALL STOPS,East Liberty,Bus,9/1/23,202309,SAT.,0.8752,Clever
20237,P1,P1 - EAST BUSWAY-ALL STOPS,East Liberty,Bus,9/1/23,202309,SUN.,0.8123,Clever
20238,P1,P1 - EAST BUSWAY-ALL STOPS,East Liberty,Bus,9/1/23,202309,WEEKDAY,0.8268,Clever
20239,P10,P10 - ALLEGHENY VALLEY FLYER,East Liberty,Bus,9/1/23,202309,WEEKDAY,0.5905,Clever
20240,P12,P12 - HOLIDAY PARK FLYER,East Liberty,Bus,9/1/23,202309,WEEKDAY,0.7305,Clever
20241,P13,P13 - MOUNT ROYAL FLYER,Ross,Bus,9/1/23,202309,WEEKDAY,0.5921,Clever
20242,P16,P16 - PENN HILLS FLYER,East Liberty,Bus,9/1/23,202309,WEEKDAY,0.6002,Clever
20243,P17,P17 - LINCOLN PARK FLYER,East Liberty,Bus,9/1/23,202309,WEEKDAY,0.5446,Clever
20244,P2,P2 - EAST BUSWAY SHORT,East Liberty,Bus,9/1/23,202309,WEEKDAY,0.8609,Clever
20245,P3,P3 - EAST BUSWAY-OAKLAND,East Liberty,Bus,9/1/23,202309,WEEKDAY,0.825,Clever
20246,P67,P67 - MONROEVILLE FLYER,East Liberty,Bus,9/1/23,202309,WEEKDAY,0.6512,Clever
20247,P68,P68 - BRADDOCK HILLS FLYER,East Liberty,Bus,9/1/23,202309,SAT.,0.6969,Clever
20248,P68,P68 - BRADDOCK HILLS FLYER,East Liberty,Bus,9/1/23,202309,SUN.,0.7814,Clever
20249,P68,P68 - BRADDOCK HILLS FLYER,East Liberty,Bus,9/1/23,202309,WEEKDAY,0.6815,Clever
20250,P69,P69 - TRAFFORD FLYER,East Liberty,Bus,9/1/23,202309,WEEKDAY,0.6856,Clever
20251,P7,P7 - MCKEESPORT FLYER,West Mifflin,Bus,9/1/23,202309,WEEKDAY,0.7745,Clever
20252,P71,P71 - SWISSVALE FLYER,East Liberty,Bus,9/1/23,202309,WEEKDAY,0.593,Clever
20253,P76,P76 - LINCOLN HIGHWAY FLYER,West Mifflin,Bus,9/1/23,202309,WEEKDAY,0.5819,Clever
20254,P78,P78 - OAKMONT FLYER,East Liberty,Bus,9/1/23,202309,WEEKDAY,0.5048,Clever
20255,RED,RED - Castle Shannon via Beechview,South Hills Village,Light Rail,9/1/23,202309,SAT.,0.8446,Clever
20256,RED,RED - Castle Shannon via Beechview,South Hills Village,Light Rail,9/1/23,202309,SUN.,0.8324,Clever
20257,RED,RED - Castle Shannon via Beechview,South Hills Village,Light Rail,9/1/23,202309,WEEKDAY,0.8238,Clever
20258,SLVR,SLVR - Libary via Overbrook,South Hills Village,Light Rail,9/1/23,202309,SAT.,0.8489,Clever
20259,SLVR,SLVR - Libary via Overbrook,South Hills Village,Light Rail,9/1/23,202309,SUN.,0.8798,Clever
20260,SLVR,SLVR - Libary via Overbrook,South Hills Village,Light Rail,9/1/23,202309,WEEKDAY,0.7979,Clever
20261,Y1,Y1 - LARGE FLYER,West Mifflin,Bus,9/1/23,202309,WEEKDAY,0.705,Clever
20262,Y45,Y45 - BALDWIN MANOR FLYER,West Mifflin,Bus,9/1/23,202309,WEEKDAY,0.6866,Clever
20263,Y46,Y46 - ELIZABETH FLYER,West Mifflin,Bus,9/1/23,202309,SAT.,0.6082,Clever
20264,Y46,Y46 - ELIZABETH FLYER,West Mifflin,Bus,9/1/23,202309,SUN.,0.7485,Clever
20265,Y46,Y46 - ELIZABETH FLYER,West Mifflin,Bus,9/1/23,202309,WEEKDAY,0.7101,Clever
20266,Y47,Y47 - CURRY FLYER,West Mifflin,Bus,9/1/23,202309,SAT.,0.7302,Clever
20267,Y47,Y47 - CURRY FLYER,West Mifflin,Bus,9/1/23,202309,WEEKDAY,0.7438,Clever
20268,Y49,Y49 - PROSPECT FLYER,West Mifflin,Bus,9/1/23,202309,SAT.,0.7688,Clever
20269,Y49,Y49 - PROSPECT FLYER,West Mifflin,Bus,9/1/23,202309,SUN.,0.7064,Clever
20270,Y49,Y49 - PROSPECT FLYER,West Mifflin,Bus,9/1/23,202309,WEEKDAY,0.6923,Clever
20296,1,1 - FREEPORT ROAD,Ross,Bus,10/1/23,202310,SAT.,0.6581,Clever
20297,1,1 - FREEPORT ROAD,Ross,Bus,10/1/23,202310,SUN.,0.5665,Clever
20298,1,1 - FREEPORT ROAD,Ross,Bus,10/1/23,202310,WEEKDAY,0.5438,Clever
20299,11,11 - FINEVIEW,Ross,Bus,10/1/23,202310,SAT.,0.8406,Clever
20300,11,11 - FINEVIEW,Ross,Bus,10/1/23,202310,SUN.,0.7199,Clever
20301,11,11 - FINEVIEW,Ross,Bus,10/1/23,202310,WEEKDAY,0.76,Clever
20302,12,12 - MCKNIGHT,Ross,Bus,10/1/23,202310,SAT.,0.6935,Clever
20303,12,12 - MCKNIGHT,Ross,Bus,10/1/23,202310,SUN.,0.7675,Clever
20304,12,12 - MCKNIGHT,Ross,Bus,10/1/23,202310,WEEKDAY,0.6426,Clever
20305,13,13 - BELLEVUE,Ross,Bus,10/1/23,202310,SAT.,0.6058,Clever
20306,13,13 - BELLEVUE,Ross,Bus,10/1/23,202310,SUN.,0.5854,Clever
20307,13,13 - BELLEVUE,Ross,Bus,10/1/23,202310,WEEKDAY,0.6967,Clever
20308,14,14 - OHIO VALLEY,Ross,Bus,10/1/23,202310,SAT.,0.6254,Clever
20309,14,14 - OHIO VALLEY,Ross,Bus,10/1/23,202310,SUN.,0.4947,Clever
20310,14,14 - OHIO VALLEY,Ross,Bus,10/1/23,202310,WEEKDAY,0.7704,Clever
20311,15,15 - CHARLES,Ross,Bus,10/1/23,202310,SAT.,0.1527,Clever
20312,15,15 - CHARLES,Ross,Bus,10/1/23,202310,SUN.,0.1339,Clever
20313,15,15 - CHARLES,Ross,Bus,10/1/23,202310,WEEKDAY,0.3979,Clever
20314,16,16 - BRIGHTON,Ross,Bus,10/1/23,202310,SAT.,0.7965,Clever
20315,16,16 - BRIGHTON,Ross,Bus,10/1/23,202310,SUN.,0.7209,Clever
20316,16,16 - BRIGHTON,Ross,Bus,10/1/23,202310,WEEKDAY,0.692,Clever
20317,17,17 - SHADELAND,Ross,Bus,10/1/23,202310,SAT.,0.7415,Clever
20318,17,17 - SHADELAND,Ross,Bus,10/1/23,202310,SUN.,0.6993,Clever
20319,17,17 - SHADELAND,Ross,Bus,10/1/23,202310,WEEKDAY,0.6763,Clever
20320,18,18 - MANCHESTER,Ross,Bus,10/1/23,202310,WEEKDAY,0.8741,Clever
20321,19L,19L - EMSWORTH LIMITED,Ross,Bus,10/1/23,202310,WEEKDAY,0.6496,Clever
20322,2,2 - MOUNT ROYAL,Ross,Bus,10/1/23,202310,SAT.,0.7308,Clever
20323,2,2 - MOUNT ROYAL,Ross,Bus,10/1/23,202310,SUN.,0.6154,Clever
20324,2,2 - MOUNT ROYAL,Ross,Bus,10/1/23,202310,WEEKDAY,0.6741,Clever
20325,20,20 - KENNEDY,Collier,Bus,10/1/23,202310,SAT.,0.4627,Clever
20326,20,20 - KENNEDY,Collier,Bus,10/1/23,202310,SUN.,0.6745,Clever
20327,20,20 - KENNEDY,Collier,Bus,10/1/23,202310,WEEKDAY,0.5874,Clever
20328,21,21 - CORAOPOLIS,Collier,Bus,10/1/23,202310,SAT.,0.7679,Clever
20329,21,21 - CORAOPOLIS,Collier,Bus,10/1/23,202310,SUN.,0.7601,Clever
20330,21,21 - CORAOPOLIS,Collier,Bus,10/1/23,202310,WEEKDAY,0.7428,Clever
20331,22,22 - MCCOY,Collier,Bus,10/1/23,202310,SAT.,0.6297,Clever
20332,22,22 - MCCOY,Collier,Bus,10/1/23,202310,SUN.,0.6512,Clever
20333,22,22 - MCCOY,Collier,Bus,10/1/23,202310,WEEKDAY,0.6405,Clever
20334,24,24 - WEST PARK,Collier,Bus,10/1/23,202310,SAT.,0.6669,Clever
20335,24,24 - WEST PARK,Collier,Bus,10/1/23,202310,SUN.,0.6268,Clever
20336,24,24 - WEST PARK,Collier,Bus,10/1/23,202310,WEEKDAY,0.6222,Clever
20337,26,26 - CHARTIERS,Collier,Bus,10/1/23,202310,SAT.,0.839,Clever
20338,26,26 - CHARTIERS,Collier,Bus,10/1/23,202310,SUN.,0.8674,Clever
20339,26,26 - CHARTIERS,Collier,Bus,10/1/23,202310,WEEKDAY,0.8489,Clever
20340,27,27 - FAIRYWOOD,Collier,Bus,10/1/23,202310,SAT.,0.8752,Clever
20341,27,27 - FAIRYWOOD,Collier,Bus,10/1/23,202310,SUN.,0.7564,Clever
20342,27,27 - FAIRYWOOD,Collier,Bus,10/1/23,202310,WEEKDAY,0.8485,Clever
20343,28X,28X - AIRPORT FLYER,East Liberty,Bus,10/1/23,202310,SAT.,0.5992,Clever
20344,28X,28X - AIRPORT FLYER,East Liberty,Bus,10/1/23,202310,SUN.,0.6147,Clever
20345,28X,28X - AIRPORT FLYER,East Liberty,Bus,10/1/23,202310,WEEKDAY,0.6049,Clever
20346,29,29 - ROBINSON,Collier,Bus,10/1/23,202310,SAT.,0.6543,Clever
20347,29,29 - ROBINSON,Collier,Bus,10/1/23,202310,SUN.,0.7315,Clever
20348,29,29 - ROBINSON,Collier,Bus,10/1/23,202310,WEEKDAY,0.6732,Clever
20349,31,31 - BRIDGEVILLE,Collier,Bus,10/1/23,202310,SAT.,0.6259,Clever
